queryNo|tables|conditions|subqueries|joins|paths|functions|total columns|used columns|query
8854|2|4|1|0|-1|0|41|6|select parent, (select `is_primary_address` from tabAddress a where a.name=dl.parent) as `is_primary_address` from `tabDynamic Link` dl where link_doctype='Customer' and link_name='test_cart_user' and parenttype = 'Address'
8855|1|1|0|0|-1|0|18|1|select `name` from `tabCountry` where `name` = 'Brazil' order by modified desc
8856|1|2|0|0|-1|0|3|2|select value from tabSingles where doctype='Selling Settings' and field='maintain_same_sales_rate'
8857|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Expenses Included In Valuation - CFEC' order by modified desc
8858|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Marketing Expenses - WP' order by modified desc
8859|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 807 and rgt >= 812
8860|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Loans (Liabilities) - _TC2' order by modified desc
8861|1|1|0|0|-1|0|23|1|select bom_no from `tabBOM Item` where parent = 'BOM-_Test PPT Item SC A-001'
8862|1|2|0|0|-1|0|18|2|select email from `tabEmail Unsubscribe` where `tabEmail Unsubscribe`.reference_doctype = 'ToDo' and `tabEmail Unsubscribe`.reference_name = '7e8272a7a9' order by `tabEmail Unsubscribe`.`modified` DESC
8863|3|6|0|2|-1|2|132|7|select bom_item.item_code, item.item_name, sum(bom_item.qty/ifnull(bom.quantity, 1)) * 1 as qty, item.description, item.image, item.stock_uom, item.default_warehouse, item.expense_account as expense_account, item.buying_cost_center as cost_center from `tabBOM Explosion Item` bom_item, `tabBOM` bom, `tabItem` item where bom_item.parent = bom.name and bom_item.docstatus < 2 and bom_item.parent = 'BOM-_Test FG Item 2-001' and item.name = bom_item.item_code and is_stock_item = 1 and item.is_sub_contracted_item = 0 group by item_code, stock_uom
8864|1|3|0|0|-1|0|16|3|select * from `tabItem Variant Attribute` where `parenttype` = 'Item' and `parent` = '_Test PPT Item SC A' and `parentfield` = 'attributes' order by idx asc
8865|1|1|0|0|-1|0|18|1|select field_name from `tabKanban Board` where `tabKanban Board`.reference_doctype = 'Custom DocPerm' order by `tabKanban Board`.`modified` DESC
8866|1|3|0|0|-1|2|90|3|select name from `tabSales Order` where ifnull(`tabSales Order`.status, '') not in ('Completed', 'Closed') and ifnull(`tabSales Order`.docstatus, 0) < 2.0 and `tabSales Order`.customer = '_Test Customer 3' order by `tabSales Order`.docstatus asc, `tabSales Order`.`modified` DESC limit 0, 1
8867|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000029' for update
8868|1|3|0|0|-1|0|25|3|select * from `tabPacked Item` where `parenttype` = 'Sales Order' and `parent` = 'SO-00027' and `parentfield` = 'packed_items' order by idx asc
8869|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Academic Year' and `parentfield` = 'fields' order by idx asc
8870|1|1|0|0|-1|0|12|1|select defkey, defvalue from `tabDefaultValue` where parent = 'test_cart_user@example.com' order by creation
8871|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('2017-02-09', '12:25:07.071118') order by timestamp(posting_date, posting_time) desc, name desc limit 1
8872|1|3|0|0|-1|0|14|3|select * from `tabTarget Detail` where `parenttype` = 'Territory' and `parent` = '_Test Territory Rest Of The World' and `parentfield` = 'targets' order by idx asc
8873|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Office Rent - _TC2' order by modified desc
8874|1|3|0|0|-1|0|51|3|select * from `tabPurchase Order Item` where `parenttype` = 'Purchase Order' and `parent` = 'PO-00003' and `parentfield` = 'items' order by idx asc
8875|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 807 and rgt >= 808
8876|1|1|0|0|-1|0|34|1|select `name` from `tabEvent` where `name` = 'EV00006' order by modified desc
8877|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Exchange Gain/Loss - _TC1' order by modified desc
8878|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 197 and rgt >= 198
8879|1|1|0|0|-1|0|26|1|select `name` from `tabContact` where `email_id` = 'test@erpnext.com' order by modified desc
8880|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Duties and Taxes - 7cQ' order by modified desc
8881|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'Sales Taxes and Charges Template' AND docstatus < 2
8882|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabStock Ledger Entry` where name = 'SLE/00000081' for update
8883|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Student Group Student' and `parentfield` = 'fields' order by idx asc
8884|1|1|0|0|-1|0|86|1|select `currency` from `tabPurchase Order` where `name` = '_T-Purchase Order-00001' order by modified desc
8885|1|0|0|0|-1|2|25|0|select max(char_length(`name`)) from `tabToDo`
8886|1|1|0|0|-1|0|27|1|select `is_group` from `tabItem Group` where `name` = '_Test Item Group C' order by modified desc
8887|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'Payment Gateway Account' AND docstatus < 2
8888|1|1|0|0|-1|0|48|1|select modified, docstatus from `tabStock Entry` where name = 'STE-00001' for update
8889|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Serialized Item' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) <= timestamp('2017-02-09', '12:23:51.690017') order by timestamp(posting_date, posting_time) desc, name desc limit 1
8890|1|1|0|0|-1|0|29|1|select `report_type`, `root_type` from `tabAccount` where `name` = 'Indirect Expenses - WP' order by modified desc
8891|1|2|0|0|-1|0|28|2|select `name` from `tabDesktop Icon` where `module_name` = 'Student Attendance' and `standard` = 1 order by modified desc
8892|1|1|0|0|-1|0|27|1|select * from `tabMaterial Request` where `name` = 'MREQ-00002' order by modified desc
8893|1|1|0|0|-1|0|31|1|select * from `tabWarehouse` where `name` = '_Test Warehouse Group-C2 - _TC' order by modified desc
8894|1|1|0|0|-1|0|28|1|select * from `tabDesktop Icon` where `name` = '5d46a0ddd2' order by modified desc
8895|1|2|0|0|-1|0|36|2|SELECT item_code, stock_value, name, warehouse FROM `tabStock Ledger Entry` sle WHERE posting_date <= '2017-02-09' AND warehouse = 'Stores - _TC2' ORDER BY timestamp(posting_date, posting_time) DESC, name DESC
8896|1|3|0|0|-1|0|11|3|select * from `tabBlock Module` where `parenttype` = 'User' and `parent` = 'test-for-type@example.com' and `parentfield` = 'block_modules' order by idx asc
8897|1|2|0|0|-1|0|28|2|select `projected_qty`, `actual_qty` from `tabBin` where `warehouse` = '_Test Warehouse - _TC' and `item_code` = '_Test Item for Drop Shipping' order by modified desc
8898|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='Expense Claim'
8899|1|1|0|0|-1|0|34|1|select `subject` from `tabEvent` where `name` = 'EV00021' order by modified desc
8900|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Accounts Receivable - _TC2' order by modified desc
8901|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Retained Earnings - CFEC' order by modified desc
8902|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000154' for update
8903|1|3|0|0|-1|0|25|3|select `name` from `tabToDo` where `owner` = 'test1@example.com' and `reference_name` = 'EV00010' and `reference_type` = 'Event' order by modified desc
8904|1|2|0|0|-1|1|55|2|select sum(amount) from `tabSales Invoice Item` where dn_detail = '2c9d1824b1' and docstatus = 1
8905|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=450 or rgt=451
8906|1|1|0|0|-1|0|48|1|select * from `tabStock Entry` where `name` = 'STE-00017' order by modified desc
8907|1|2|0|0|-1|0|36|2|select account, debit, credit, against_voucher from `tabGL Entry` where voucher_type='Payment Entry' and voucher_no='PE-00009' order by account asc
8908|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Tag Doc Category' and `parentfield` = 'fields' order by idx asc
8909|1|2|0|0|-1|0|31|2|select * from `tabWarehouse` where lft=9 or rgt=10
8910|1|1|0|0|-1|0|29|1|select `credit_days_based_on`, `credit_days`, `supplier_type` from `tabSupplier` where `name` = '_Test Supplier' order by modified desc
8911|1|1|0|0|-1|0|23|1|select `name` from `tabStock Reconciliation` where `name` = 'SR/00016' order by modified desc
8912|1|1|0|0|-1|0|31|1|select `create_account_under` from `tabWarehouse` where `name` = 'Stores - _TC1' order by modified desc
8913|1|1|0|0|-1|0|27|1|select `name` from `tabItem Group` where `name` = '_Test Product Bundle Item' order by modified desc
8914|1|2|0|0|-1|0|36|2|select * from `tabGL Entry` where posting_date >= '2012-12-26' and voucher_no in ('STE-00007')
8915|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'Party Account' and `parentfield` = 'permissions' order by idx asc
8916|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000015' for update
8917|1|1|0|0|-1|0|2|1|select `current` from `tabSeries` where name='_T-Sales Order-' for update
8918|1|2|0|0|-1|0|3|2|select value from tabSingles where doctype='Buying Settings' and field='allow_multiple_items'
8919|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Service - WP' order by modified desc
8920|1|4|0|0|-1|0|28|4|select name from `tabJournal Entry Account` where parent='JV-00002' and parenttype='Journal Entry' and parentfield='accounts' and name not in ('91fee26a8e','843ecfb754')
8921|1|1|0|0|-1|0|36|1|select `name` from `tabStock Ledger Entry` where `warehouse` = 'Finished Goods - _TC' order by modified desc
8922|1|7|0|0|-1|1|44|6|select t1.name, t1.salary_structure from `tabSalary Slip` t1 where t1.docstatus = 0 and t1.start_date >= '2016-11-01' and t1.end_date <= '2016-11-30' and (t1.journal_entry is null or t1.journal_entry = '') and ifnull(salary_slip_based_on_timesheet,0) = 0 and t1.company = 'Wind Power LLC'
8923|1|1|0|0|-1|0|23|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabStock Reconciliation` where `amended_from` = 'SR/00008' order by modified desc
8924|1|3|0|0|-1|0|24|3|select * from `tabSales Taxes and Charges` where `parenttype` = 'Sales Invoice' and `parent` = 'SINV-00019' and `parentfield` = 'taxes' order by idx asc
8925|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Opening Balance Equity - WP' order by modified desc
8926|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Investments - _TC1' order by modified desc
8927|1|1|0|0|-1|0|35|1|select `customer_name` from `tabCustomer` where `name` = '_Test Customer' order by modified desc
8928|1|1|0|0|-1|0|75|1|select `has_variants` from `tabItem` where `name` = '_Test Service Product Bundle' order by modified desc
8929|1|1|0|0|-1|0|33|1|select * from `tabCustom DocPerm` where `tabCustom DocPerm`.parent = 'Standard Reply' order by `tabCustom DocPerm`.`modified` ASC
8930|1|1|0|0|-1|0|55|1|select * from `tabUser` where `name` = 'Weekly_test_employee@salary.com' order by modified desc
8931|1|3|0|0|-1|0|35|3|select * from `tabStock Entry Detail` where `parenttype` = 'Stock Entry' and `parent` = 'STE-00023' and `parentfield` = 'items' order by idx asc
8932|1|1|0|0|-1|0|29|1|select lft, rgt from `tabAccount` where name='All Warehouses - _TC'
8933|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000168' for update
8934|1|1|0|0|-1|0|29|1|select `account_type` from `tabAccount` where `name` = '_Test Account Excise Duty - _TC' order by modified desc
8935|1|1|0|0|-1|0|48|1|select modified, docstatus from `tabStock Entry` where name = 'STE-00015' for update
8936|1|2|0|0|-1|0|36|2|select valuation_rate from `tabStock Ledger Entry` where item_code = '_Test PPT Item Raw B' and valuation_rate > 0 order by posting_date desc, posting_time desc, name desc limit 1
8937|1|2|0|0|-1|0|17|2|select email from `tabEmail Group Member` where `tabEmail Group Member`.unsubscribed = 0.0 and `tabEmail Group Member`.email_group = '_Test Email Group' order by `tabEmail Group Member`.`modified` DESC
8938|1|2|0|0|-1|0|27|2|select name, event, method from `tabEmail Alert` where `tabEmail Alert`.document_type = 'Payment Entry Reference' and `tabEmail Alert`.enabled = 1.0 order by `tabEmail Alert`.`modified` DESC
8939|1|3|0|0|-1|0|12|3|select * from `tabParty Account` where `parenttype` = 'Customer' and `parent` = '_Test Customer USD' and `parentfield` = 'accounts' order by idx asc
8940|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000092' for update
8941|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 807 and rgt >= 850
8942|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Freight and Forwarding Charges - 7cQ' order by modified desc
8943|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Cash In Hand - CFEC' order by modified desc
8944|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Regular Item' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('2017-02-09', '12:26:12.694291') order by timestamp(posting_date, posting_time) desc, name desc limit 1
8945|1|1|0|0|-1|0|38|1|select `description` from `tabBOM` where `name` = '_Test FG Item 2' order by modified desc
8946|1|2|0|0|-1|0|31|2|select name from `tabWarehouse` where lft <= 59 and rgt >= 60
8947|1|2|0|0|-1|0|31|2|select name from `tabWarehouse` where lft <= 59 and rgt >= 62
8948|2|11|0|1|-1|0|61|7|select ts.name as name, tsd.from_time as from_time, tsd.to_time as to_time from `tabTimesheet Detail` tsd, `tabTimesheet` ts where ts.`employee`='_T-Employee-0001' and tsd.parent = ts.name and ( ('2017-02-09 12:35:59.813132' > tsd.from_time and '2017-02-09 12:35:59.813132' < tsd.to_time) or ('2017-02-09 14:35:59.813132' > tsd.from_time and '2017-02-09 14:35:59.813132' < tsd.to_time) or ('2017-02-09 12:35:59.813132' <= tsd.from_time and '2017-02-09 14:35:59.813132' >= tsd.to_time)) and tsd.name!='f4abaf3937' and ts.name!='TS-00017' and ts.docstatus < 2
8949|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Securities and Deposits - _TC1' order by modified desc
8950|1|2|0|0|-1|0|30|2|select name, file_name from tabFile where is_home_folder = 0 and is_attachments_folder = 0 order by rgt-lft asc
8951|1|1|0|0|-1|0|57|1|select `name` from `tabDocType` where `name` = 'Event Role' order by modified desc
8952|1|3|0|0|-1|0|26|3|select * from `tabPurchase Taxes and Charges` where `parenttype` = 'Purchase Receipt' and `parent` = '_T-Purchase Receipt-00003' and `parentfield` = 'taxes' order by idx asc
8953|1|3|0|0|-1|0|12|3|select * from `tabBudget Account` where `parenttype` = 'Budget' and `parent` = '_Test Cost Center - _TC/_Test Fiscal Year 2013/003' and `parentfield` = 'accounts' order by idx asc
8954|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Print and Stationary - _TC1' order by modified desc
8955|1|2|0|0|-1|0|31|2|select name from `tabWarehouse` where lft <= 59 and rgt >= 64
8956|1|1|0|0|-1|0|29|1|select `name`, `is_group`, `company` from `tabAccount` where `name` = 'Current Assets - CFEC' order by modified desc
8957|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 209 and rgt >= 218
8958|1|1|0|0|-1|0|23|1|select parent from `tabBOM Item` where bom_no = 'BOM-_Test Variant Item-001'
8959|1|1|0|0|-1|0|31|1|select lft, rgt from `tabWarehouse` where name='All Warehouses - CFEC'
8960|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='Packing Slip Item'
8961|1|1|0|0|-1|0|55|1|select `first_name`, `last_name` from `tabUser` where `name` = 'test2@example.com' order by modified desc
8962|1|1|0|0|-1|0|107|1|select * from `tabSales Invoice` where `name` = 'SINV-00022' order by modified desc
8963|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = '59ed6728ab' order by modified desc
8964|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'Currency Exchange' AND docstatus < 2
8965|1|2|0|0|-1|0|27|2|select name, event, method from `tabEmail Alert` where `tabEmail Alert`.document_type = 'Notification Control' and `tabEmail Alert`.enabled = 1.0 order by `tabEmail Alert`.`modified` DESC
8966|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 807 and rgt >= 834
8967|1|2|0|0|-1|0|28|2|select `name` from `tabDesktop Icon` where `module_name` = 'Instructor' and `standard` = 1 order by modified desc
8968|1|1|0|0|-1|0|14|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabSales Invoice Timesheet` where `time_sheet` = 'TS-00001' order by modified desc
8969|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item Home Desktop 100' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) <= timestamp('2017-02-09', '12:23:40.919933') order by timestamp(posting_date, posting_time) desc, name desc limit 1
8970|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Dividends Paid - _TC' order by modified desc
8971|1|1|0|0|-1|0|48|1|select * from `tabStock Entry` where `name` = 'STE-00026' order by modified desc
8972|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Supplier Type' and `parentfield` = 'fields' order by idx asc
8973|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 209 and rgt >= 210
8974|2|3|0|1|-1|0|134|4|select t1.name from `tabDelivery Note` t1,`tabDelivery Note Item` t2 where t1.name = t2.parent and t2.against_sales_order = 'SO-00026' and t1.docstatus = 1
8975|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Capital Equipments - 7cQ' order by modified desc
8976|1|4|0|0|-1|0|35|4|select name from `tabStock Entry Detail` where parent='STE-00048' and parenttype='Stock Entry' and parentfield='items' and name not in ('774c0d1cb2','86e92aef1f')
8977|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = 'aeb3ba75ec' order by modified desc
8978|1|1|0|0|-1|0|28|1|select * from `tabBin` where `name` = 'BIN/0000003' order by modified desc
8979|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Indirect Income - _TC2' order by modified desc
8980|1|1|0|0|-1|0|29|1|select `report_type`, `root_type` from `tabAccount` where `name` = 'Duties and Taxes - _TC1' order by modified desc
8981|1|3|0|0|-1|1|36|3|select * from `tabStock Ledger Entry` where serial_no like '%ABCD00008%' and item_code='_Test Serialized Item With Series' and ifnull(is_cancelled, 'No')='No' order by posting_date desc, posting_time desc, name desc
8982|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Sales Expenses - CFEC' order by modified desc
8983|1|1|0|0|-1|0|27|1|select `owner` from `tabMaterial Request` where `name` = '_T-Material Request-00005' order by modified desc
8984|1|2|0|0|-1|0|36|2|select name, docstatus from `tabGL Entry` where voucher_type='Purchase Receipt' and voucher_no='PREC-00012'
8985|1|3|0|0|-1|0|19|3|select * from `tabPurchase Order Item Supplied` where `parenttype` = 'Purchase Order' and `parent` = 'PO-00001' and `parentfield` = 'supplied_items' order by idx asc
8986|1|3|0|0|-1|0|15|3|select * from `tabSales Team` where `parenttype` = 'Customer' and `parent` = '_Test Lead' and `parentfield` = 'sales_team' order by idx asc
8987|1|3|0|0|-1|0|12|3|select * from `tabItem Quality Inspection Parameter` where `parenttype` = 'Item' and `parent` = '_Test Item Warehouse Group Wise Reorder' and `parentfield` = 'quality_parameters' order by idx asc
8988|1|1|0|0|-1|0|33|1|select * from `tabCustom DocPerm` where `tabCustom DocPerm`.parent = 'Print Format' order by `tabCustom DocPerm`.`modified` ASC
8989|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Postal Expenses - CFEC' order by modified desc
8990|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'Sales Taxes and Charges Template' and `parentfield` = 'permissions' order by idx asc
8991|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000001' for update
8992|1|3|0|0|-1|0|16|3|select * from `tabEmployee Education` where `parenttype` = 'Employee' and `parent` = 'EMP-0003' and `parentfield` = 'education' order by idx asc
8993|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Indirect Expenses - _TC2' order by modified desc
8994|1|1|0|0|-1|0|42|1|select `name` from `tabJournal Entry` where `name` = 'JV-00010' order by modified desc
8995|1|5|0|0|-1|0|75|3|select stock_uom, description, image, item_name, expense_account, buying_cost_center, item_group from `tabItem` where name = '_Test FG Item' and disabled=0 and (end_of_life is null or end_of_life='0000-00-00' or end_of_life > '2017-02-09')
8996|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Expenses - 7cQ' order by modified desc
8997|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Salary - _TC2' order by modified desc
8998|1|2|0|0|-1|0|27|2|select name, event, method from `tabEmail Alert` where `tabEmail Alert`.document_type = 'Expense Claim' and `tabEmail Alert`.enabled = 1.0 order by `tabEmail Alert`.`modified` DESC
8999|1|2|0|0|-1|0|30|2|select name from `tabFile` where content_hash='07a78a83e5d48037cad1e0fc0f1ef654' and is_private=1
9000|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Stock Received But Not Billed - _TC' order by modified desc
9001|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'Packed Item' and `parentfield` = 'permissions' order by idx asc
9002|1|3|0|0|-1|0|22|3|select `name` from `tabItem Price` where `currency` = 'INR' and `price_list` = '_Test Price List' and `item_code` = '_Test Item for Auto Price List' order by modified desc
9003|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=92 or rgt=93
9004|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=214 or rgt=215
9005|1|1|0|0|-1|0|57|1|select `module`, `custom` from `tabDocType` where `name` = 'BOM Scrap Item' order by modified desc
9006|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = '_Test Account Insurance Charges - CFEC' order by modified desc
9007|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000216' for update
9008|1|1|0|0|-1|0|75|1|select `is_stock_item` from `tabItem` where `name` = '_Test Service Product Bundle' order by modified desc
9009|2|4|0|1|-1|2|162|5|select child.item_code, sum(abs(child.qty)) as qty from `tabSales Invoice Item` child, `tabSales Invoice` par where child.parent = par.name and par.docstatus = 1 and par.is_return = 1 and par.return_against = 'SINV-00017' group by item_code
9010|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item Home Desktop 100' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('2017-02-09', '12:24:10.524510') order by timestamp(posting_date, posting_time) desc, name desc limit 1
9011|1|2|0|0|-1|0|36|2|select valuation_rate from `tabStock Ledger Entry` where item_code = '_Test Item 2' and valuation_rate > 0 order by posting_date desc, posting_time desc, name desc limit 1
9012|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Loans and Advances (Assets) - CFEC' order by modified desc
9013|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Gain/Loss on Asset Disposal - _TC1' order by modified desc
9014|1|2|0|0|-1|0|28|2|select actual_qty from `tabBin` where item_code = '_Test Item' and warehouse = '_Test Warehouse - _TC'
9015|1|1|0|0|-1|0|57|1|select * from `tabDocType` where `name` = 'Purchase Order' order by modified desc
9016|1|1|0|0|-1|0|107|1|select * from `tabSales Invoice` where `name` = 'SINV-00013' order by modified desc
9017|1|1|0|0|-1|0|42|1|select modified, docstatus from `tabJournal Entry` where name = 'JV-00012' for update
9018|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = 'c2076f2cc9' order by modified desc
9019|1|1|0|0|-1|0|28|1|select modified, docstatus from `tabBin` where name = 'BIN/0000034' for update
9020|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item Home Desktop 100' and warehouse = '_Test Warehouse Group-C2 - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('1900-01-01', '00:00') order by timestamp(posting_date, posting_time) desc, name desc limit 1
9021|1|1|0|0|-1|0|34|1|select * from `tabEvent` where `name` = 'EV00018' order by modified desc
9022|1|1|0|0|-1|0|43|1|select `name` from `tabSupplier Quotation Item` where `name` = 'b2008c66cd' order by modified desc
9023|1|1|0|0|-1|0|48|1|select modified, docstatus from `tabStock Entry` where name = 'STE-00029' for update
9024|1|1|0|0|-1|0|82|1|select modified, docstatus from `tabDelivery Note` where name = 'DN-00032' for update
9025|1|1|0|0|-1|0|20|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabMaintenance Schedule Item` where `sales_order` = 'SO-00026' order by modified desc
9026|1|1|0|0|-1|0|29|1|select `name`, `is_group`, `company` from `tabAccount` where `name` = 'Direct Income - _TC' order by modified desc
9027|1|4|0|0|-1|0|35|4|select name from `tabStock Entry Detail` where parent='STE-00024' and parenttype='Stock Entry' and parentfield='items' and name not in ('570cab45f0','00a23acd44','2844204a79','3a83ae4fe2')
9028|1|1|0|0|-1|0|69|1|select `currency` from `tabQuotation` where `name` = 'QTN-00001' order by modified desc
9029|1|2|0|0|-1|0|75|2|select route, name, modified from `tabItem` where show_in_website=1 and `route`='test-route-000' limit 1
9030|1|1|0|0|-1|0|23|1|select bom_no from `tabBOM Item` where parent = 'BOM-_Test PPT Item Sub B-001'
9031|1|1|0|0|-1|0|16|1|select `name` from `tabMode of Payment` where `type` = 'Cash' order by modified desc
9032|1|2|0|0|-1|0|25|2|select name from `tabError Snapshot` where `tabError Snapshot`.seen = 0.0 and `tabError Snapshot`.parent_error_snapshot = 0 order by `tabError Snapshot`.`timestamp` DESC limit 0, 100
9033|1|2|0|0|-1|0|28|2|select `name` from `tabBin` where `warehouse` = '_Test Warehouse 1 - _TC' and `item_code` = 'Test Item for Merging 2' order by modified desc
9034|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=479 or rgt=480
9035|1|11|0|0|-1|0|25|5|select name, from_time, to_time from `tabCourse Schedule` where `student_group`='TC-TP-2014-2015-2014-2015 (_Test Academic Term)' and schedule_date = '2017-02-09' and ( (from_time > '2:40:00' and from_time < '3:40:00') or (to_time > '2:40:00' and to_time < '3:40:00') or ('2:40:00' > from_time and '2:40:00' < to_time) or ('2:40:00' = from_time and '3:40:00' = to_time)) and name!='SH00035'
